Condition,Rater,Observation id,Subject,PND,Behavior,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Description
Single,Ella,Orange19_OrangeF_01July2024,orange,22,RESISTANCE,POINT,40.215,40.215,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange19_PND22_OrangeF_01July2024.MOV,
Single,Ella,Orange19_OrangeF_01July2024,orange,22,UNSUCCESSFUL ATTACHMENT,POINT,96.658,96.658,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange19_PND22_OrangeF_01July2024.MOV,
Single,Ella,Orange19_OrangeF_01July2024,orange,22,FIRST ATTACHMENT,POINT,121.891,121.891,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange19_PND22_OrangeF_01July2024.MOV,
Single,Ella,Orange19_OrangeF_01July2024,orange,22,SUCCESSFUL ATTACHMENT,POINT,121.891,121.891,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange19_PND22_OrangeF_01July2024.MOV,
Single,Ella,Orange21_PinkM_19June2024,pink,10,LET GO,POINT,6.627,6.627,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND10_PinkM_19June2024.MOV,
Single,Ella,Orange21_PinkM_19June2024,pink,10,MOM INITIATION,POINT,12.128,12.128,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND10_PinkM_19June2024.MOV,
Single,Ella,Orange21_PinkM_19June2024,pink,10,FIRST ATTACHMENT,POINT,18.84,18.84,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND10_PinkM_19June2024.MOV,
Single,Ella,Orange21_PinkM_19June2024,pink,10,SUCCESSFUL ATTACHMENT,POINT,18.84,18.84,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND10_PinkM_19June2024.MOV,
Single,Ella,Orange21_PinkM_19June2024,pink,10,ACCEPTANCE,POINT,48.847,48.847,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND10_PinkM_19June2024.MOV,
Single,Ella,Orange21_PinkM_23June2024,pink,14,LET GO,POINT,12.129,12.129,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_PinkM_23June2024.MOV,
Single,Ella,Orange21_PinkM_23June2024,pink,14,MOM INITIATION,POINT,32.628,32.628,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_PinkM_23June2024.MOV,
Single,Ella,Orange21_PinkM_23June2024,pink,14,UNSUCCESSFUL ATTACHMENT,POINT,38.13,38.13,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_PinkM_23June2024.MOV,
Single,Ella,Orange21_PinkM_23June2024,pink,14,UNSUCCESSFUL ATTACHMENT,POINT,84.134,84.134,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_PinkM_23June2024.MOV,
Single,Ella,Orange21_PinkM_23June2024,pink,14,UNSUCCESSFUL ATTACHMENT,POINT,132.629,132.629,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_PinkM_23June2024.MOV,
Single,Ella,Orange21_PinkM_23June2024,pink,14,RESISTANCE,POINT,138.384,138.384,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_PinkM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,LET GO,POINT,10.463,10.463,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,PUP INITIATION,POINT,33.705,33.705,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,UNSUCCESSFUL ATTACHMENT,POINT,36.46,36.46,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,UNSUCCESSFUL ATTACHMENT,POINT,67.965,67.965,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,UNSUCCESSFUL ATTACHMENT,POINT,74.959,74.959,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,RESISTANCE,POINT,102.216,102.216,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,UNSUCCESSFUL ATTACHMENT,POINT,131.968,131.968,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,UNSUCCESSFUL ATTACHMENT,POINT,199.712,199.712,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,UNSUCCESSFUL ATTACHMENT,POINT,239.212,239.212,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,FIRST ATTACHMENT,POINT,242.965,242.965,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_YellowM_23June2024,yellow,14,SUCCESSFUL ATTACHMENT,POINT,242.965,242.965,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND14_YellowM_23June2024.MOV,
Single,Ella,Orange21_PinkM_01July2024,pink,22,LET GO,POINT,9.511,9.511,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_PinkM_01July2024.MOV,
Single,Ella,Orange21_PinkM_01July2024,pink,22,PUP INITIATION,POINT,16.375,16.375,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_PinkM_01July2024.MOV,
Single,Ella,Orange21_PinkM_01July2024,pink,22,UNSUCCESSFUL ATTACHMENT,POINT,27.379,27.379,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_PinkM_01July2024.MOV,
Single,Ella,Orange21_PinkM_01July2024,pink,22,UNSUCCESSFUL ATTACHMENT,POINT,37.627,37.627,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_PinkM_01July2024.MOV,
Single,Ella,Orange21_PinkM_01July2024,pink,22,UNSUCCESSFUL ATTACHMENT,POINT,66.378,66.378,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_PinkM_01July2024.MOV,
Single,Ella,Orange21_PinkM_01July2024,pink,22,RESISTANCE,POINT,69.626,69.626,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_PinkM_01July2024.MOV,
Single,Ella,Orange21_PinkM_01July2024,pink,22,FIRST ATTACHMENT,POINT,170.038,170.038,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_PinkM_01July2024.MOV,
Single,Ella,Orange21_PinkM_01July2024,pink,22,SUCCESSFUL ATTACHMENT,POINT,170.038,170.038,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_PinkM_01July2024.MOV,
Single,Ella,Orange21_YellowM_01July2024,yellow,22,LET GO,POINT,10.653,10.653,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_YellowM_01July2024.MOV,
Single,Ella,Orange21_YellowM_01July2024,yellow,22,PUP INITIATION,POINT,18.656,18.656,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_YellowM_01July2024.MOV,
Single,Ella,Orange21_YellowM_01July2024,yellow,22,FIRST ATTACHMENT,POINT,22.39,22.39,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_YellowM_01July2024.MOV,
Single,Ella,Orange21_YellowM_01July2024,yellow,22,SUCCESSFUL ATTACHMENT,POINT,22.39,22.39,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_YellowM_01July2024.MOV,
Single,Ella,Orange21_YellowM_01July2024,yellow,22,ACCEPTANCE,POINT,28.653,28.653,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange21_PND22_YellowM_01July2024.MOV,
Single,Ella,Orange22_BlueF_16June2024,blue,2,LET GO,POINT,9.664,9.664,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_BlueF_16June2024.MOV,
Single,Ella,Orange22_BlueF_16June2024,blue,2,ACCEPTANCE,POINT,10.662,10.662,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_BlueF_16June2024.MOV,
Single,Ella,Orange22_BlueF_16June2024,blue,2,MOM INITIATION,POINT,10.662,10.662,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_BlueF_16June2024.MOV,
Single,Ella,Orange22_BlueF_16June2024,blue,2,GUIDANCE,STATE,12.16,41.906,29.746,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_BlueF_16June2024.MOV,
Single,Ella,Orange22_BlueF_16June2024,blue,2,FIRST ATTACHMENT,POINT,42.413,42.413,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_BlueF_16June2024.MOV,
Single,Ella,Orange22_BlueF_16June2024,blue,2,SUCCESSFUL ATTACHMENT,POINT,42.413,42.413,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_BlueF_16June2024.MOV,
Single,Ella,Orange22_BlueF_16June2024,blue,2,GUIDANCE,STATE,55.165,57.415,2.25,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_BlueF_16June2024.MOV,
Single,Ella,Orange22_BlueF_16June2024,blue,2,GUIDANCE,STATE,60.665,61.665,1,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_BlueF_16June2024.MOV,
Single,Ella,Orange22_ncF_16June2024,nc,2,LET GO,POINT,11.129,11.129,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_ncF_16June2024.MOV,
Single,Ella,Orange22_ncF_16June2024,nc,2,MOM INITIATION,POINT,12.126,12.126,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_ncF_16June2024.MOV,
Single,Ella,Orange22_ncF_16June2024,nc,2,ACCEPTANCE,POINT,12.63,12.63,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_ncF_16June2024.MOV,
Single,Ella,Orange22_ncF_16June2024,nc,2,GUIDANCE,STATE,13.378,74.379,61.001,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_ncF_16June2024.MOV,
Single,Ella,Orange22_ncF_16June2024,nc,2,FIRST ATTACHMENT,POINT,75.381,75.381,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_ncF_16June2024.MOV,
Single,Ella,Orange22_ncF_16June2024,nc,2,SUCCESSFUL ATTACHMENT,POINT,75.381,75.381,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND02_ncF_16June2024.MOV,
Single,Ella,Orange22_ncF_20June2024,nc,6,LET GO,POINT,9.127,9.127,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND06_ncF_20June2024.MOV,
Single,Ella,Orange22_ncF_20June2024,nc,6,MOM INITIATION,POINT,11.379,11.379,NA,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND06_ncF_20June2024.MOV,
Single,Ella,Orange22_ncF_20June2024,nc,6,GUIDANCE,STATE,24.89,29.39,4.5,/Volumes/SHANE USB/Ella Keown 3QQ Fall 2024/Oct07_BORIS_Videos/Orange22_PND06_ncF_20June2024.MOV,
